1086,11-06-2020,"7/H/21 KAMAR DANGA
ROAD ENTALLY 700046",56,7,Kamardanga,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1087,11-06-2020,"B/24/11/H/2 BRIGHT
STREET KOLKATA 700017",64,7,Kareya,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1088,11-06-2020,"1B JHOWTALA LANE PS
KARAYA KOLKATA
KARAYA 700017",65,7,Kareya,The flat itself,1
1089,11-06-2020,"10B SHAMSUL HUDA
ROAD KOLKATA 700017",65,7,Park Street,The Premises itself,1
1090,11-06-2020,"81 K N SEN ROAD KASBA
K N SEN ROAD KASBA
700094",67,7,Kasba,The Premises itself,1
1091,11-06-2020,100A K N Sen Road,67,7,Kasba,The Premises itself,1
1092,11-06-2020,"99/5/10 BAYGUNGE PLACE
KOLKATA 700019",68,8,Ballygunge,The Premises itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1093,11-06-2020,"3H1 KANKULIA ROAD
BALLYGUNGE 700001",68,8,Ballyganj,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1094,11-06-2020,"16A GURUSADY RD
kolkata - 700019 West Bengal
India",69,8,Monoharpukur,The flat itself,1
1095,11-06-2020,"40/D Chakraberia Road, Kol -
20",72,8,Bhowanipore,The Premises itself,1
1096,11-06-2020,"40/D Chakraberia Road, Kol -
20",72,8,Bhowanipore,The Premises itself,1
1097,11-06-2020,"20B Nepal Bhattacharya
STREET KALIGHAT
KOLKATA 700026",83,8,Kalighat,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1098,11-06-2020,"1/4 MONOHAR PUKUR
ROAD",84,8,Monoharpukur,The Premises itself,1
1099,11-06-2020,"109/36 HAZRA ROAD
KOLKATA 700026",84,8,Hazra,The Premises itself,1
1100,11-06-2020,"19 HINDUSTHAN ROAD
SARAT BOSE ROAD
KOLKATA 700029",85,8,Gariahat,"The affected
flat/the standalone
house",1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1101,11-06-2020,"1/4 MONOHAR PUKUR 2nd
Lane",85,8,Monoharpukur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1102,11-06-2020,"1/4 MONOHAR PUKUR 2nd
Lane",85,8,Monoharpukur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1103,11-06-2020,"1/5 MONOHAR PUKUR 2nd
Lane",85,8,Monoharpukur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1104,11-06-2020,"1/4 MONOHAR PUKUR 2nd
Lane",85,8,Monoharpukur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1105,11-06-2020,"2/1B DOVER TERRACE
kolkata - 700019 West Bengal
India",85,8,Deshapriya Park,The Premises itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1106,11-06-2020,"1 5c M PUR 2ND LANE
kolkata - 700024 West Bengal
India",85,8,Monoharpukur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1107,11-06-2020,"2 No Keyatala Road, Flat -
201, Kol - 29",86,8,Golpark,The flat itself,1
1109,11-06-2020,2 GARCHA 2ND LANE,86,8,Garcha,The Premises itself,1
1110,11-06-2020,"4A/1 D L KHAN ROAD
700025",71,9,SSKM,The flat itself,1
1111,11-06-2020,"247 AJC BOSE ROAD PO
ALIPORE PS HESTING
HESTING 700027",71,9,PTS,"The building
concerned",1
1112,11-06-2020,"247 AJC BOSE ROAD PO
ALIPORE PS HESTINGS
HESTINGS 700027",71,9,PTS,"The building
concerned",1
1113,11-06-2020,86 C KASIRI PARA 700025,71,9,Bhowanipore,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1114,11-06-2020,"247 AJC BOSE ROAD PO
ALIPORE PS HESTING
HESTING 700027",71,9,PTS,"The building
concerned",1
1115,11-06-2020,"BLOCK TWO JS ENCLAVE
HASTING",74,9,Alipore,"The building
concerned",1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1116,11-06-2020,"BELEVEDERE ESTATE
ALIPORE ALIPORE",74,9,Alipore,"The building
concerned",1
1117,11-06-2020,"BELEVEDERE ESTATE
ALIPORE ALIPORE",74,9,Alipore,"The building
concerned",1
1118,11-06-2020,"4/1 AFTAB MOSQUE LANE
KOLKATA 700027",74,9,Alipore,The Premises itself,1
1119,11-06-2020,"BELVEDERE ESTATE
ALIPORE ALIPORE",74,9,Alipore,"The building
concerned",1
1120,11-06-2020,"BELVEDERE ESTATE
ALIPORE ALIPORE",74,9,Alipore,"The building
concerned",1
1121,11-06-2020,"ALIPORE KOLKATA
ALIPORE 700017",74,9,Alipore,"The building
concerned",1
1122,11-06-2020,"ALIPORE KOLKATA
ALIPORE 700025",74,9,Alipore,"The building
concerned",1
1123,11-06-2020,"ALIPORE KOLKATA
ALIPORE 700025",74,9,Alipore,"The building
concerned",1
1124,11-06-2020,"4/1 AFTAB MOSQUE LANE
KOLKATA 700027",74,9,Alipore,The Premises itself,1
1125,11-06-2020,"BELVEDERE ESTATE
ALIPORE ALIPORE",74,9,Alipore,"The building
concerned",1
1126,11-06-2020,"BELVEDERE ESTATR
ALIPORE ALIPORE 700025",74,9,Alipore,"The building
concerned",1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1127,11-06-2020,"24A RAJA SANTOSH ROAD
kolkata - 700027 West Bengal
India",74,9,Alipore,The flat itself,1
1128,11-06-2020,44/28A Durgapur Lane,74,9,Alipore,The flat itself,1
1129,11-06-2020,"ORBIT ROYALE 24 A
RAJASANTOSH ROYROAD
kolkata - 700027 West Bengal
India",74,9,Alipore,The flat itself,1
1130,11-06-2020,"ROOM NO FIVE
ASHIYANA GUEST HOUSE
COMMAND HOSPITAL
EASTERN COMMAND
ALIPORE ROAD KOLKATA
ALIPORE 700027",74,9,Alipore,"The building
concerned",1
1131,11-06-2020,3 Meher Ali Mondal Street,78,9,Khidderpore,The flat itself,1
1132,11-06-2020,3 Meher Ali Mondal Street,78,9,Khidderpore,The flat itself,1
1133,11-06-2020,"FLAT 2D BL C IDEAL
TOWER 57 DIAMOND
HOURBOUR ROAD
OPPOSITE CMRI KOLKATA
KHIDDIRPORE 700023",78,9,Ekbalpore,The flat itself,1
1134,11-06-2020,"FLAT 2D BL C IDEAL
TOWER 57 DIAMOND
HARBOUR ROAD
OPPOSITE CMRI KOLKATA
KHIDDIRPORE 700023",78,9,Ekbalpore,The flat itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1135,11-06-2020,"FLAT 2D BL C IDEAL
TOWER 57 DIAMOND
HARBOUR ROAD
OPPOSITE CMRI KOLKATA
KHIDDIRPORE 700023",78,9,Ekbalpore,The flat itself,1
1136,11-06-2020,"FLAT 2D BL C IDEAL
TOWER 57 DIAMOND
HARBOUR ROAD",78,9,Ekbalpore,The flat itself,1
1137,11-06-2020,"3G MOMIN PAUL ROAD
kolkata - 700023 West Bengal
India",78,9,Mominpore,The flat itself,1
1138,11-06-2020,"HUSSAIN SHAH ROAD
MOMINPUR KOLKATA
MOMINPUR 700027",79,9,Mominpore,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1139,11-06-2020,"TARATALA CPT COLONY
TARATALA CPT COLONY
700088",80,9,Taratala,The Premises itself,1
1140,11-06-2020,"3H Mahesh Chandra Dutta
Lane CHETLA KOLKATA",82,9,Chetla,The flat itself,1
1141,11-06-2020,"16 MONDAL TEMPLE
LANE NEW ALIPORE
KOLKATA KOLKATA",81,10,New Alipore,The Premises itself,1
1142,11-06-2020,"255/56 Deshpran Shasmal
Road tallygunge kolkata -
700033",81,10,Tollygunge,"The affected
flat/the standalone
house",1
1143,11-06-2020,"76 PRINCE ANWAR SHAH
ROAD TOLLYGUNGE
700033",94,10,Tollygunge,The flat itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1144,11-06-2020,5 Regent Estate Jadavpur,96,10,Jadavpur,The flat itself,1
1145,11-06-2020,"JADAVPUR EAST ROAD
700032",96,10,"Jadavpur Boys
School",The Premises itself,1
1146,11-06-2020,"NETAJI NAGAR KOLKATA
700040",98,10,Netaji Nagar,The flat itself,1
1147,11-06-2020,2 Lake East Fifth Road,103,11,Santoshpur,The Premises itself,1
1148,11-06-2020,"81A P MAJUMDER ROAD
KOLKATA 700078",106,12,Kasba,The Premises itself,1
1149,11-06-2020,"98 NABAPALLY
RAJDANGA EKTP
KOLKATA WEST BENGAL
RAJDANGA 700107",107,12,KAsba,The Premises itself,1
1150,11-06-2020,"27 PURBA
PALLY,HALTU,KASBA,KOL
KATA,700078",107,12,Haltu,The Premises itself,1
1151,11-06-2020,"34/1 RAJANI MUKHERJEE
ROAD KOLKATA 700038",118,13,Behala,The Premises itself,1
1152,11-06-2020,"168/3 Becharam Chatterjee
Road, Kol - 34",128,14,Behala,The flat itself,1
1153,11-06-2020,"38 A PANCHANANTALA
LANE PARNASHREE",131,14,Parnasree,The Premises itself,1
1154,11-06-2020,"J 404 PAHARPUR ROAD PO
GARDENRICH 700024",133,15,Gardenreach,The Premises itself,1
1155,11-06-2020,"F-78 GARDEN REACH
ROAD CIRCUS AVENUE
kolkata - 700024 West Bengal
India",134,15,Garden Reach,The flat itself,1
1156,11-06-2020,"V-185 KARBALA ROAD
NEAR BELTALA MASJID
700018",139,15,Garden Reach,The Premises itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1157,11-06-2020,"Z3 243 B P ROAD
GARDENREACH 700044",141,15,Garden Reach,"The affected
flat/the standalone
house",1
1158,11-06-2020,"Guest House Opposite
Thakurpukur Cancer Hospital,
Kolkata. Permanent residence
Dakshin dinajpur",124,16,Thakurpukur,The Premises itself,1
1159,11-06-2020,"136 1 DAKSHIN PARA RD
PASCHIM BARISHA",125,16,Paschim Barisha,The flat itself,1
1160,11-06-2020,"26, Pulin Khatik Road,
KOLKATA WEST BENGAL
TANGRA 700015",58,7,,"The affected
flat/the standalone
house",1
1161,11-06-2020,"33 2 HARISH MUKHERJEE
LANE BHAWANIPUR
BHAWANIPORE 700025",71,9,,"The affected
flat/the standalone
house",1
1162,11-06-2020,"1, RAJA S C MALLICK RD
JADAVPUR RAJA S C
MALLICK RD JADAVPUR
700032",93,10,,"The affected
flat/the standalone
house",1
1163,11-06-2020,"50/55, Hem Chandra
Mukherjee Road, KALKATA
700008",123,15,,"The affected
flat/the standalone
house",1
